IntroductionID:ID,Introduction,:LABEL
intro_0867,"At Sunglass Hut Melton Woodgrove Kiosk, our mission is to be the premier shopping and inspiration destination for high quality fashion and performance sunglasses. Sunglass Hut located at Woodgrove Shopping Centre offers the top brands, latest trends and exclusive styles. Starting out in 1971 as a small kiosk in Miami, Sunglass Hut is now the leading international retailor of sunglasses and is part of the Italian-based Luxottica Group, the world’s largest eyewear company. You",Introduction
intro_0868,Find the best range of sneakers and apparel!,Introduction
intro_0869,"Aesop is an Australian skin care company established in 1987, offering a range of skin, hair and body care formulations created with meticulous attention to detail. Our considered product range also includes personal fragrance and formulations for the home. Our objective has always been to formulate products of the finest quality; we investigate widely to source plant-based and laboratory-made ingredients from reputable suppliers across the globe, and use only those with a p",Introduction
intro_0870,Find the best range of sneakers and apparel!,Introduction
intro_0871,"At Sunglass Hut Werribee, our mission is to be the premier shopping and inspiration destination for high quality fashion and performance sunglasses. Sunglass Hut located at Pacific Werribee Shopping Centre offers the top brands, latest trends and exclusive styles. Starting out in 1971 as a small kiosk in Miami, Sunglass Hut is now the leading international retailor of sunglasses and is part of the Italian-based Luxottica Group, the world’s largest eyewear company. You can fin",Introduction
intro_0872,Find the best range of sneakers and apparel!,Introduction
intro_0873,"At Sunglass Hut Knox, our mission is to be the premier shopping and inspiration destination for high quality fashion and performance sunglasses. Sunglass Hut located at Westfield Knox offers the top brands, latest trends and exclusive styles. Starting out in 1971 as a small kiosk in Miami, Sunglass Hut is now the leading international retailor of sunglasses and is part of the Italian-based Luxottica Group, the world’s largest eyewear company. You can find Sunglass Hut all ove",Introduction
intro_0874,"Aesop is an Australian skin care company established in 1987, offering a range of skin, hair and body care formulations created with meticulous attention to detail. Our considered product range also includes personal fragrance and formulations for the home. Our objective has always been to formulate products of the finest quality; we investigate widely to source plant-based and laboratory-made ingredients from reputable suppliers across the globe, and use only those with a p",Introduction
intro_0875,Fresh Floral Designs is a small boutique style florist specialising in custom design floral arrangements for their customers on the Mornington Peninsula. Working from a home studio allows us to keep our overheads down which we can pass onto our clients. We use only the freshest and highest quality blooms to ensure your arrangement last longer. Our dedicated team can help you with your special floral requests from the celebration of a new life to a final tribute to a great l,Introduction
intro_0876,Luxury ready-to-wear and accessories,Introduction
intro_0877,"At Sunglass Hut Werribee, our mission is to be the premier shopping and inspiration destination for high quality fashion and performance sunglasses. Sunglass Hut located at Pacific Werribee Shopping Centre offers the top brands, latest trends and exclusive styles. Starting out in 1971 as a small kiosk in Miami, Sunglass Hut is now the leading international retailor of sunglasses and is part of the Italian-based Luxottica Group, the world’s largest eyewear company. You can fin",Introduction
intro_0878,Find the best range of sneakers and apparel!,Introduction
intro_0879,"At Specsavers Optometrists & Audiology - Oakleigh Central, we bring you high standards of service and expertise in eye and ear health. All our stores are locally owned by an optometrist whose priority is to provide best in class service. Our Oakleigh, VIC store also offers audiology services. So book your eye or hearing test with us today or head into our store to shop our top quality glasses, contact lenses and hearing aids.",Introduction
intro_0880,Find the best range of kids sneakers and apparel!,Introduction
intro_0881,Find the best range of sneakers and apparel!,Introduction
intro_0882,"Aesop is an Australian skin care company established in 1987, offering a range of skin, hair and body care formulations created with meticulous attention to detail. Our considered product range also includes personal fragrance and formulations for the home. Our objective has always been to formulate products of the finest quality; we investigate widely to source plant-based and laboratory-made ingredients from reputable suppliers across the globe, and use only those with a p",Introduction
intro_0883,Find the best range of sneakers and apparel!,Introduction
intro_0884,Find the best range of sneakers and apparel!,Introduction
intro_0885,Find the best range of sneakers and apparel!,Introduction
intro_0886,Find the best range of sneakers and apparel!,Introduction
intro_0887,"Founded in Vancouver BC in 1998, the first lululemon shared its retail space with a yoga studio. We've been growing ever since, and our technical yoga and run clothes are now available in countries all over the world. We want to elevate the world from mediocrity to greatness. Our Mission Statement is to create components for people to live longer, healthier, fun lives. We make technical athletic apparel for yoga, dancing, and most other sweaty pursuits. All lululemon location",Introduction
intro_0888,"At Sunglass Hut Doncaster, our mission is to be the premier shopping and inspiration destination for high quality fashion and performance sunglasses. Sunglass Hut located at Westfield Doncaster offers the top brands, latest trends and exclusive styles. Starting out in 1971 as a small kiosk in Miami, Sunglass Hut is now the leading international retailor of sunglasses and is part of the Italian-based Luxottica Group, the world’s largest eyewear company. You can find Sunglass H",Introduction
intro_0889,"Founded in Vancouver BC in 1998, the first lululemon shared its retail space with a yoga studio. We've been growing ever since, and our technical yoga and run clothes are now available in countries all over the world. We want to elevate the world from mediocrity to greatness. Our Mission Statement is to create components for people to live longer, healthier, fun lives. We make technical athletic apparel for yoga, dancing, and most other sweaty pursuits. All lululemon location",Introduction
intro_0890,该店主要经营澳洲土特产，包括驼羊、羊毛制品、化妆品、澳宝珠宝及旅游纪念品等。,Introduction
intro_0891,"Salvatore Ferragamo embodies a combination of the longstanding, expert craftsmanship and creative tradition typical of Made in Italy goods. These are the factors of excellence that support the brand, and which have, over the years, evolved in line with its origins. Quality, contemporary elegance and innovation are the hallmarks of each Salvatore Ferragamo product and, together with a tradition of fine craftsmanship, create the value and authenticity for which the brand is uni",Introduction
intro_0892,"Amazing Graze Flowers is a boutique Melbourne-based Florist - Order the most amazing daily bouquets online today! Flowers for Delivery across Melbourne, same day deliveries offering fresh amazing arrangements to suit any occasion. Amazing Graze Flowers also specialise in Wedding Flowers and accept a limited number of wedding events each year.",Introduction
intro_0893,"At Sunglass Hut Glen Waverly, our mission is to be the premier shopping and inspiration destination for high quality fashion and performance sunglasses. Sunglass Hut located at Shop G-095, Ground Floor, The Glen Shopping Centre offers the top brands, latest trends and exclusive styles. Starting out in 1971 as a small kiosk in Miami, Sunglass Hut is now the leading international retailor of sunglasses and is part of the Italian-based Luxottica Group, the world’s largest eyewea",Introduction
