TelID:ID,Tel,:LABEL
tel_4556,+61 3 9417 1549,Tel
tel_4557,+61 407 514 551,Tel
tel_4558,+61 3 5960 7096,Tel
tel_4559,+61 3 9789 1671,Tel
tel_4560,+61 3 5337 1199,Tel
tel_4561,+61 3 4201 0600,Tel
tel_4562,+61 3 9209 6777,Tel
tel_4563,-93890042,Tel
tel_4564,+61 3 5931 1300,Tel
tel_4565,+61 131963,Tel
tel_4566,+61 1300 885 259,Tel
tel_4567,+61 3 5989 2471,Tel
tel_4568,+61 3 9730 1977,Tel
tel_4569,+61 3 5987 3800,Tel
tel_4570,+61 3 9701 3850,Tel
tel_4571,+61 3 9932 1000,Tel
tel_4572,+61 3 9299 9990,Tel
tel_4573,+61 3 9705 5599,Tel
tel_4574,+61 3 5987 3893,Tel
tel_4575,+61 1300 368 333,Tel
tel_4576,+61 3 9360 5005,Tel
tel_4577,+61 131963,Tel
tel_4578,+61 3 9752 5354,Tel
tel_4579,+61 3 8537 7677,Tel
tel_4580,+61 3 9439 1493,Tel
tel_4581,+61 1300 182 183,Tel
tel_4582,+61 131963,Tel
tel_4583,+61 3 9770 9505,Tel
tel_4584,+61 (0)3 9654 5528,Tel
tel_4585,+61 3 5984 7321,Tel
tel_4586,+61 1800 800 905,Tel
tel_4587,+61 3 9801 6466,Tel
tel_4588,+61 408 862 442,Tel
tel_4589,+61 3 5975 4522,Tel
tel_4590,+61 3 5957 3100,Tel
tel_4591,+61 3 5988 5469,Tel
tel_4592,+61 13 19 63,Tel
tel_4593,+61 1300 131 683,Tel
tel_4594,+61 3 9739 0666,Tel
tel_4595,+61 1300 467 223,Tel
tel_4596,+61 13 19 63,Tel
tel_4597,+61 1300 368 333,Tel
tel_4598,+61 3 9415 8470,Tel
tel_4599,+61 490 523 558,Tel
tel_4600,+61 475 910 032,Tel
tel_4601,+61 407 551 289,Tel
tel_4602,+61 3 9739 0461,Tel
tel_4603,+61 3 5472 1032,Tel
tel_4604,+61 3 9739 1573,Tel
tel_4605,+61 3 7301 5019,Tel
tel_4606,+61 3 9510 1414,Tel
tel_4607,+61 3 9348 9488,Tel
tel_4608,+61 3 8534 3600,Tel
tel_4609,+61 3 5368 6514,Tel
tel_4610,+61 1800 559 266,Tel
tel_4611,+61 417 339 203,Tel
tel_4612,+61 3 5977 3018,Tel
tel_4613,(03) 5962 5760,Tel
tel_4614,-97552830,Tel
tel_4615,+61 3 9415 1944,Tel
tel_4616,+61 3 5965 2393,Tel
tel_4617,+61 1300 949 444,Tel
tel_4618,+61 3 5989 2686,Tel
tel_4619,（61-3）97377722,Tel
tel_4620,+61 131963,Tel
tel_4621,+61 3 8526 2301,Tel
tel_4622,+61 468 306 615,Tel
tel_4623,+61 3 8658 0000,Tel
tel_4624,+61 3 9740 0750,Tel
tel_4625,+61 3 8470 8170,Tel
tel_4626,+61 3 5981 8449,Tel
tel_4627,+61 3 5989 6622,Tel
tel_4628,+61 3 9044 9230,Tel
tel_4629,+61 3 5960 7000,Tel
tel_4630,+61 3 9663 5494,Tel
tel_4631,+61 3 5983 1691,Tel
tel_4632,(03) 8663 2020,Tel
tel_4633,+61 3 9658 8738,Tel
tel_4634,+61 3 5962 3636,Tel
tel_4635,+61 131963,Tel
tel_4636,+61 3 9738 9100,Tel
tel_4637,+61 3 9570 9200,Tel
tel_4638,+61 3 9739 1977,Tel
tel_4639,+61 3 5964 9267,Tel
tel_4640,+61 3 9662 1484,Tel
tel_4641,+61 3 8780 7777,Tel
tel_4642,+61 3 9281 7444,Tel
tel_4643,+61 3 9281 8000,Tel
tel_4644,+61 3 9265 4888,Tel
tel_4645,+61 3 9926 1555,Tel
tel_4646,+61 3 9521 5985,Tel
tel_4647,+61 1300 306 391,Tel
tel_4648,+61 3 5951 2800,Tel
tel_4649,+61 3 5974 3686,Tel
tel_4650,+61 1300 000 540,Tel
tel_4651,+61 3 9422 6111,Tel
tel_4652,+61 3 9754 7844,Tel
tel_4653,+61 3 9298 8000,Tel
tel_4654,(61-3)86274700,Tel
tel_4655,03 96546335,Tel
tel_4656,+61 3 9653 3201,Tel
tel_4657,+61 3 9972 4161,Tel
tel_4658,+61 3 8772 6196,Tel
tel_4659,+61 3 5975 4395,Tel
tel_4660,+61 3 9376 0658,Tel
tel_4661,+61 1300 727 575,Tel
tel_4662,+61 3 9709 9700,Tel
tel_4663,+61 3 9553 1177,Tel
tel_4664,+61 3 5989 2838,Tel
tel_4665,+61 477 108 934,Tel
tel_4666,+61 3 9775 0334,Tel
tel_4667,+61 3 9781 8444,Tel
tel_4668,+61 3 9878 6829,Tel
tel_4669,+61 3 5988 6000,Tel
tel_4670,+61 13 19 63,Tel
tel_4671,+61 3 5983 2483,Tel
tel_4672,+61 3 5957 3511,Tel
tel_4673,(61-3)95807752,Tel
tel_4674,+61 3 9534 0099,Tel
tel_4675,+61 411 203 675,Tel
tel_4676,+61 1300 304 992,Tel
tel_4677,+61 421 658 911,Tel
tel_4678,+61 438 302 093,Tel
tel_4679,+61 3 9663 7557,Tel
tel_4680,+61 3 5988 6644,Tel
tel_4681,+61 1300 747 576,Tel
tel_4682,+61 427 847 824,Tel
tel_4683,+61 3 5962 1601,Tel
tel_4684,+61 3 5996 8898,Tel
tel_4685,(03) 9650 1500,Tel
tel_4686,+61 1300 850 744,Tel
tel_4687,+61 3 9373 2222,Tel
tel_4688,+61 3 9209 6777,Tel
tel_4689,+61 1300 915 171,Tel
tel_4690,+61 1300 945 328,Tel
tel_4691,+61 3 9527 6295,Tel
tel_4692,+61 3 9706 9988,Tel
tel_4693,+61 3 5982 3432,Tel
tel_4694,+61 3 9670 8591,Tel
tel_4695,+61 1300 867 839,Tel
tel_4696,+61 1300 368 333,Tel
tel_4697,+61 3 8627 4699,Tel
tel_4698,+61 3 8354 8610,Tel
tel_4699,+61 3 9769 9127,Tel
tel_4700,+61 3 8734 5678,Tel
tel_4701,+61 3 9551 7559,Tel
tel_4702,+61 3 9738 9000,Tel
tel_4703,+61 3 9536 1177,Tel
tel_4704,+61 3 9658 9658,Tel
tel_4705,+61 401 889 523,Tel
tel_4706,+61 3 5988 2500,Tel
tel_4707,+61 420 266 649,Tel
tel_4708,+61 13 19 63,Tel
tel_4709,+61 3 9932 1000,Tel
tel_4710,+61 3 8627 4700,Tel
tel_4711,+61 3 9579 4622,Tel
tel_4712,+61 131963,Tel
tel_4713,+61 3 9760 3333,Tel
tel_4714,-94279996,Tel
tel_4715,+61 3 9349 9000,Tel
tel_4716,+61 3 9391 5261,Tel
tel_4717,+61 3 9362 8888,Tel
tel_4718,+61 3 9395 1213,Tel
tel_4719,+61 3 9298 4600,Tel
tel_4720,+61 13 19 63,Tel
tel_4721,(03) 8470 8888,Tel
tel_4722,+61 1300 882 233,Tel
tel_4723,+61 3 9727 3082,Tel
tel_4724,+61 3 5962 2211,Tel
tel_4725,+61 3 9546 9511,Tel
tel_4726,+61 3 9932 1000,Tel
tel_4727,+61 3 9737 9400,Tel
tel_4728,+61 3 9579 3122,Tel
tel_4729,+61 3 8672 4700,Tel
tel_4730,+61 3 9826 9677,Tel
tel_4731,+61 3 9716 3477,Tel
tel_4732,+61 3 5964 2088,Tel
tel_4733,+61 3 5962 2283,Tel
tel_4734,+61 3 5272 4379,Tel
tel_4735,+61 402 052 287,Tel
tel_4736,+61 3 9004 3066,Tel
tel_4737,+61 3 9650 1180,Tel
tel_4738,+61 3 9278 4444,Tel
tel_4739,+61 3 8325 1950,Tel
tel_4740,+61 488 746 000,Tel
tel_4741,+61 13 19 63,Tel
tel_4742,"+61 3 9650 0121,+61 3 8529 8184",Tel
tel_4743,9470 4481,Tel
tel_4744,+61 3 9433 3711,Tel
tel_4745,+61 3 9699 5122,Tel
tel_4746,9294 6313,Tel
tel_4747,+61 3 9209 6777,Tel
tel_4748,+61 411 158 967,Tel
tel_4749,+61 13 19 63,Tel
tel_4750,+61 3 9209 6352,Tel
tel_4751,+61 3 9801 4479,Tel
tel_4752,+61 3 9629 7083,Tel
tel_4753,+61 3 5988 6785,Tel
tel_4754,+61 3 9551 5123,Tel
tel_4755,+61 3 8344 5270,Tel
tel_4756,+61 3 9743 3819,Tel
tel_4757,+61 3 9817 1725,Tel
tel_4758,+61 59500888,Tel
tel_4759,+61 410 843 919,Tel
tel_4760,+61 478 416 004,Tel
tel_4761,+61 3 8770 3900,Tel
tel_4762,+61 417 292 021,Tel
tel_4763,+61 3 8544 0500,Tel
tel_4764,+61 3 9789 1676,Tel
tel_4765,+61 13 19 63,Tel
tel_4766,+61 3 9785 6072,Tel
tel_4767,+61 3 5979 1799,Tel
tel_4768,+61 3 8716 0400,Tel
tel_4769,+61 3 9317 8222,Tel
tel_4770,+61 13 19 63,Tel
tel_4771,+61 3 9663 9663,Tel
tel_4772,+61 3 9395 2888,Tel
tel_4773,9663 6822,Tel
tel_4774,9524 3333,Tel
tel_4775,+61 3 8850 3030,Tel
tel_4776,+61 3 5945 0015,Tel
tel_4777,+61 3 9583 1170,Tel
